875 	 0.7745	0.0341	 
876 	 0.7766	0.0360	 
877 	 0.7739	0.0350	 
878 	 0.7702	0.0357	 
879 	 0.7739	0.0360	 
880 	 0.7723	0.0377	 
881 	 0.7704	0.0360	 
882 	 0.7745	0.0371	 
883 	 0.7770	0.0360	 
884 	 0.7706	0.0370	 
885 	 0.7729	0.0352	 
886 	 0.7734	0.0361	 
887 	 0.7720	0.0385	 
888 	 0.7710	0.0374	 
889 	 0.7761	0.0379	 
890 	 0.7776	0.0373	 
891 	 0.7755	0.0385	 
892 	 0.7748	0.0372	 
893 	 0.7760	0.0361	 
894 	 0.7718	0.0360	 
895 	 0.7740	0.0374	 
896 	 0.7791	0.0392	 
897 	 0.7752	0.0380	 
898 	 0.7762	0.0363	 
899 	 0.7771	0.0361	 
900 	 0.7772	0.0368	 
901 	 0.7752	0.0373	 
902 	 0.7775	0.0381	 
903 	 0.7776	0.0368	 
904 	 0.7784	0.0359	 
905 	 0.7742	0.0370	 
906 	 0.7775	0.0367	 
907 	 0.7764	0.0357	 
908 	 0.7762	0.0370	 
909 	 0.7759	0.0372	 
910 	 0.7794	0.0378	 
911 	 0.7759	0.0358	 
912 	 0.7759	0.0377	 
913 	 0.7735	0.0374	 
914 	 0.7750	0.0349	 
915 	 0.7753	0.0368	 
916 	 0.7749	0.0374	 
917 	 0.7730	0.0377	 
918 	 0.7750	0.0362	 
919 	 0.7759	0.0388	 
920 	 0.7755	0.0393	 
921 	 0.7753	0.0362	 
922 	 0.7749	0.0393	 
923 	 0.7779	0.0347	 
924 	 0.7791	0.0375	 
925 	 0.7805	0.0368	 
926 	 0.7799	0.0342	 
927 	 0.7792	0.0344	 
928 	 0.7791	0.0358	 
929 	 0.7754	0.0382	 
930 	 0.7760	0.0366	 
931 	 0.7757	0.0366	 
932 	 0.7732	0.0363	 
933 	 0.7740	0.0335	 
934 	 0.7749	0.0387	 
935 	 0.7740	0.0380	 
936 	 0.7787	0.0374	 
937 	 0.7761	0.0381	 
938 	 0.7741	0.0392	 
939 	 0.7722	0.0350	 
940 	 0.7725	0.0389	 
941 	 0.7739	0.0370	 
942 	 0.7753	0.0371	 
943 	 0.7750	0.0374	 
944 	 0.7746	0.0398	 
945 	 0.7741	0.0384	 
946 	 0.7743	0.0388	 
947 	 0.7755	0.0395	 
948 	 0.7742	0.0388	 
949 	 0.7734	0.0395	 
950 	 0.7741	0.0390	 
951 	 0.7781	0.0382	 
952 	 0.7748	0.0378	 
953 	 0.7727	0.0352	 
954 	 0.7765	0.0361	 
955 	 0.7725	0.0367	 
956 	 0.7725	0.0391	 
957 	 0.7754	0.0374	 
958 	 0.7750	0.0395	 
959 	 0.7750	0.0386	 
960 	 0.7753	0.0395	 
961 	 0.7658	0.0374	 
962 	 0.7721	0.0399	 
963 	 0.7713	0.0393	 
964 	 0.7699	0.0400	 
965 	 0.7738	0.0377	 
966 	 0.7723	0.0369	 
967 	 0.7688	0.0371	 
968 	 0.7711	0.0380	 
969 	 0.7731	0.0370	 
970 	 0.7720	0.0394	 
971 	 0.7728	0.0404	 
972 	 0.7729	0.0400	 
973 	 0.7720	0.0409	 
974 	 0.7725	0.0410	 
975 	 0.7732	0.0386	 
976 	 0.7751	0.0392	 
977 	 0.7696	0.0380	 
978 	 0.7713	0.0378	 
979 	 0.7737	0.0351	 
980 	 0.7714	0.0394	 
981 	 0.7668	0.0398	 
982 	 0.7693	0.0407	 
983 	 0.7692	0.0400	 
984 	 0.7677	0.0353	 
985 	 0.7730	0.0374	 
986 	 0.7765	0.0366	 
987 	 0.7719	0.0356	 
988 	 0.7721	0.0344	 
989 	 0.7730	0.0395	 
990 	 0.7754	0.0385	 
991 	 0.7752	0.0379	 
992 	 0.7724	0.0379	 
993 	 0.7737	0.0381	 
994 	 0.7720	0.0377	 
995 	 0.7748	0.0401	 
996 	 0.7718	0.0373	 
997 	 0.7776	0.0380	 
998 	 0.7769	0.0336	 
999 	 0.7834	0.0141	 
